workerIdAnon,stimID,stimulus,pot,stimFileName,time_to_load,time_to_serve,trial_number,respTimer,Annoyed,Apprehensive,Contemptuous,Content,Devastated,Disappointed,Disgusted,Embarrassed,Excited,Furious,Grateful,Guilty,Hopeful,Impressed,Jealous,Joyful,Proud,Relieved,Surprised,Terrified
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,250.2,250_2,30304.5,250_2t.mp4,0.499,0.001,4,713.402,6,15,0,15,45,37,14,16,29,28,4,15,15,5,14,36,3,3,4,11
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,243.1,243_1,7726.5,243_1t.mp4,0.332,0.001,5,53.556,7,16,4,3,8,4,3,2,21,0,3,16,15,5,8,30,0,0,27,4
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,262.2,262_2,56488.0,262_2t.mp4,0.326,0.0,6,57.801,1,15,0,34,0,2,3,2,35,5,20,0,16,0,2,18,4,43,27,2
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,265.2,265_2,1588.0,265_2t.mp4,0.292,0.001,7,49.238,0,22,2,24,0,11,0,1,18,0,22,10,27,23,0,29,13,31,35,5
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,240.2,240_2,36159.0,240_2t.mp4,0.378,0.001,8,61.47,2,31,1,44,0,9,1,0,34,3,42,6,39,2,1,44,0,47,28,0
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,282.1,282_1,2843.5,282_1t.mp4,0.314,0.001,9,67.589,5,16,2,35,2,3,1,1,39,3,0,3,33,2,2,37,3,40,28,2
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,287.1,287_1,1030.5,287_1t.mp4,0.346,0.001,10,49.259,41,27,37,1,37,48,34,3,2,23,3,2,0,1,3,1,2,4,40,3
81cf8d68bee74e9f05a6c6d9e616a305c24af1d15ca68f5dd518666a,252.1,252_1,310.0,252_1t.mp4,0.31,0.001,11,80.357,17,22,3,5,14,30,12,4,15,1,2,5,6,2,2,16,4,6,40,3
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,263.1,263_1,28802.0,263_1t.mp4,0.336,0.338,0,57.656,11,7,7,0,0,7,7,0,0,0,0,0,0,0,7,0,0,0,0,0
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,241.2,241_2,80954.5,241_2t.mp4,0.51,0.002,1,59.212,0,7,0,48,0,0,0,0,41,0,31,0,24,7,0,41,14,41,33,0
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,243.1,243_1,7726.5,243_1t.mp4,0.403,0.002,2,54.759,0,18,0,41,0,0,0,0,41,0,41,0,24,0,0,41,0,41,23,2
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,272.2,272_2,81899.0,272_2t.mp4,0.494,0.002,3,55.803,12,35,7,0,24,41,6,7,0,7,0,0,7,0,7,0,0,0,3,3
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,249.2,249_2,1562.5,249_2t.mp4,0.614,0.002,4,48.673,0,17,0,37,0,0,0,0,24,0,35,0,24,7,0,31,23,24,15,3
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,252.1,252_1,310.0,252_1t.mp4,0.419,0.004,5,54.852,0,23,0,36,0,0,0,0,24,0,31,0,24,7,0,41,7,31,14,2
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,284.1,284_1,1116.5,284_1t.mp4,0.663,0.002,6,62.613,7,32,7,14,1,7,0,7,14,0,14,0,25,0,7,12,0,3,3,3
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,287.2,287_2,1030.5,287_2t.mp4,0.476,0.003,7,58.498,2,23,0,11,0,0,0,7,12,0,12,0,24,0,0,16,4,14,0,0
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,288.2,288_2,15744.5,288_2t.mp4,0.56,0.002,8,51.115,0,41,0,30,0,0,0,0,32,0,32,0,24,0,0,29,7,33,16,3
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,269.2,269_2,2318.0,269_2t.mp4,0.675,0.003,9,56.063,24,24,7,9,7,33,7,7,7,0,4,0,7,0,7,0,0,0,0,7
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,272.1,272_1,81899.0,272_1t.mp4,0.658,0.003,10,60.903,14,26,24,7,7,24,7,7,6,7,6,0,7,0,7,7,6,4,0,12
3f61d4cdc01d93e485c9f64f8f6c15165c836c823d90d7073ba22460,242.2,242_2,1283.5,242_2t.mp4,0.449,0.002,11,53.552,0,23,7,26,0,0,0,16,24,0,23,0,24,0,0,25,0,23,24,3
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,285.1,285_1,2300.5,285_1t.mp4,33.402,33.409,0,74.103,40,43,41,42,44,5,38,48,43,43,26,35,43,36,24,43,35,33,39,43
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,284.2,284_2,1116.5,284_2t.mp4,24.086,0.001,1,62.165,38,30,40,41,45,10,43,36,39,42,30,43,43,35,37,35,43,43,42,39
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,264.1,264_1,24145.0,264_1t.mp4,36.928,0.002,2,61.496,36,46,43,45,28,14,38,46,44,44,42,36,38,44,33,45,42,36,37,39
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,247.2,247_2,3.5,247_2t.mp4,44.24,0.002,3,130.639,36,42,37,48,31,14,36,43,44,35,43,44,45,37,46,37,45,44,38,39
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,277.2,277_2,3331.0,277_2t.mp4,40.34,0.002,4,86.26,35,32,42,43,30,13,35,35,35,36,43,35,27,35,37,45,45,44,44,45
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,256.1,256_1,2983.0,256_1t.mp4,42.304,0.002,5,92.079,38,37,44,46,35,35,32,44,43,46,45,35,43,36,38,44,45,45,36,39
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,265.2,265_2,1588.0,265_2t.mp4,28.108,0.002,6,104.187,35,37,38,46,37,37,43,45,43,47,44,45,44,39,37,45,44,36,45,38
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,254.1,254_1,130884.0,254_1t.mp4,19.654,0.002,7,72.399,38,45,46,45,45,38,38,45,34,44,44,38,44,45,25,45,48,44,45,37
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,249.2,249_2,1562.5,249_2t.mp4,46.092,0.004,8,370.187,44,37,45,39,44,40,32,45,42,46,36,40,44,43,39,47,45,46,33,37
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,240.2,240_2,36159.0,240_2t.mp4,23.879,0.002,9,276.912,36,43,43,37,45,35,36,45,39,36,47,45,44,40,38,44,46,43,45,47
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,285.2,285_2,2300.5,285_2t.mp4,35.845,0.003,10,49.958,36,35,35,37,44,30,43,45,32,39,43,44,44,39,45,43,35,47,46,45
9764b166ba584ed252510935a271a3fdc08f85e7329e4908585d8eff,242.2,242_2,1283.5,242_2t.mp4,48.888,0.003,11,49.434,37,44,38,43,29,39,36,45,36,39,41,37,45,34,44,44,48,42,44,42
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,279.1,279_1,269.5,279_1t.mp4,6.307,6.309,0,71.156,0,13,0,24,0,0,0,0,40,0,33,0,22,24,0,38,11,39,29,6
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,237.1,237_1,65673.5,237_1t.mp4,5.47,0.001,1,60.778,48,20,18,0,33,48,30,0,0,9,0,0,0,0,4,0,0,0,17,3
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,260.2,260_2,1598.5,260_2t.mp4,6.234,0.002,2,79.095,12,22,6,0,4,5,3,9,15,0,8,12,0,29,0,40,0,19,45,4
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,264.1,264_1,24145.0,264_1t.mp4,4.335,0.001,3,86.674,10,35,6,35,29,27,5,12,8,4,7,0,14,0,0,18,0,19,28,0
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,239.2,239_2,94819.0,239_2t.mp4,7.392,0.001,4,252.276,0,32,0,30,0,0,0,0,43,0,43,0,15,12,0,38,22,38,22,10
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,278.2,278_2,40606.0,278_2t.mp4,3.748,0.001,5,71.491,12,32,0,0,6,13,11,7,16,7,5,7,27,0,0,17,0,10,31,14
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,253.2,253_2,21719.5,253_2t.mp4,6.142,0.001,6,108.788,21,29,10,0,7,15,14,4,10,12,11,0,17,13,0,19,0,13,16,4
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,270.1,270_1,5322.5,270_1t.mp4,4.105,0.001,7,62.002,25,44,12,0,33,44,17,8,0,8,0,0,5,0,0,3,0,0,13,5
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,284.1,284_1,1116.5,284_1t.mp4,6.68,0.0,8,85.67,16,18,0,26,9,16,4,11,4,0,10,0,11,16,0,18,0,22,30,4
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,254.2,254_2,130884.0,254_2t.mp4,7.321,0.0,9,114.866,4,25,0,20,0,0,7,0,32,0,38,0,12,21,0,38,13,45,48,5
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,248.2,248_2,31403.0,248_2t.mp4,6.948,0.001,10,76.838,12,38,10,14,37,39,19,25,0,8,0,7,0,0,0,0,0,0,28,30
015df4ad5e08ec763ec628bf5851d6087c0d3d351f21992a25358598,269.2,269_2,2318.0,269_2t.mp4,8.333,0.001,11,62.683,31,20,28,0,13,18,21,10,0,3,0,10,0,11,0,7,0,0,16,2
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,289.1,289_1,822.5,289_1t.mp4,2.497,2.499,0,41.892,3,1,1,32,0,2,2,1,36,0,0,18,8,3,1,33,38,3,39,2
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,256.2,256_2,2983.0,256_2t.mp4,2.495,0.0,1,46.395,17,34,30,1,43,47,16,10,9,25,4,16,4,4,26,0,2,9,5,22
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,278.1,278_1,40606.0,278_1t.mp4,2.02,0.001,2,1015.71,29,35,32,8,31,42,13,31,28,12,41,8,14,27,16,7,15,17,18,4
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,251.1,251_1,2835.5,251_1t.mp4,1.99,0.0,3,78.394,16,11,11,37,17,36,23,17,24,13,30,35,30,28,34,28,38,9,33,15
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,251.2,251_2,2835.5,251_2t.mp4,1.839,0.001,4,87.613,35,39,38,10,30,32,17,26,33,18,39,12,18,27,20,17,10,6,38,14
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,237.1,237_1,65673.5,237_1t.mp4,2.298,0.001,5,89.216,33,37,24,9,34,41,32,20,15,27,35,36,9,5,16,25,32,10,9,26
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,276.2,276_2,130944.0,276_2t.mp4,2.708,0.0,6,87.558,16,7,16,33,0,28,12,29,16,35,11,27,13,22,36,38,31,33,37,13
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,283.2,283_2,57518.0,283_2t.mp4,2.26,0.001,7,58.161,33,38,13,30,46,30,17,32,25,36,16,23,14,35,12,14,39,24,32,15
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,243.2,243_2,7726.5,243_2t.mp4,1.843,0.0,8,86.355,41,17,14,38,5,5,33,6,32,15,42,6,32,30,13,39,37,12,9,16
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,247.2,247_2,3.5,247_2t.mp4,2.954,0.0,9,85.013,28,34,15,37,30,30,12,36,24,32,16,27,15,15,16,20,35,37,29,11
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,269.1,269_1,2318.0,269_1t.mp4,2.358,0.0,10,41.17,14,15,7,20,17,29,23,15,12,27,7,25,19,15,4,8,18,22,30,9
8537c3d5f568c4d2361aea706d85aa6b9277247781a2260d2ec28210,273.2,273_2,9675.0,273_2t.mp4,2.353,0.0,11,47.121,3,8,5,41,7,5,2,5,33,0,46,2,41,41,4,45,28,45,41,12
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,273.1,273_1,9675.0,273_1t.mp4,2.042,2.045,0,72.682,4,0,5,33,3,3,3,3,44,4,33,4,4,3,3,33,3,36,36,4
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,244.1,244_1,139.0,244_1t.mp4,2.015,0.002,1,43.947,30,3,16,3,13,29,29,20,1,29,3,3,17,4,31,3,3,3,18,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,250.2,250_2,30304.5,250_2t.mp4,3.398,0.0,2,55.244,31,1,16,5,46,33,32,30,4,31,3,3,3,4,3,3,3,2,33,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,247.1,247_1,3.5,247_1t.mp4,2.613,0.003,3,59.07,4,4,3,17,3,5,4,3,2,3,26,14,4,4,5,28,3,32,4,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,273.2,273_2,9675.0,273_2t.mp4,2.446,0.001,4,46.209,3,17,3,20,3,2,4,4,27,3,35,3,30,3,3,29,4,33,5,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,281.1,281_1,1803.0,281_1t.mp4,2.759,0.003,5,40.662,14,4,13,3,18,37,18,19,3,14,2,4,2,5,2,3,2,14,33,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,243.1,243_1,7726.5,243_1t.mp4,2.155,0.004,6,66.878,3,2,0,2,2,4,2,2,43,1,33,1,17,2,3,32,0,26,33,2
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,257.2,257_2,30.0,257_2t.mp4,2.259,0.002,7,83.109,0,11,1,27,3,3,2,2,28,2,27,2,28,1,4,26,3,38,16,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,256.2,256_2,2983.0,256_2t.mp4,3.677,0.001,8,46.211,10,2,12,2,26,45,17,2,2,12,0,2,2,2,3,2,3,2,27,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,279.2,279_2,269.5,279_2t.mp4,2.531,0.003,9,40.389,14,3,3,2,29,33,2,33,3,3,4,2,0,13,17,3,3,10,31,2
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,268.1,268_1,61381.5,268_1t.mp4,2.711,0.003,10,48.221,2,3,4,29,4,2,4,4,45,2,16,2,27,32,2,35,44,45,16,3
fcec85add8b28548eee8a26fa34bd0a6b3e9663f8e1186370090ecea,288.1,288_1,15744.5,288_1t.mp4,2.032,0.002,11,37.779,4,3,4,12,5,4,4,5,17,3,15,4,4,4,5,16,47,18,2,2
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,266.1,266_1,6559.0,266_1t.mp4,1.014,1.016,0,53.125,1,5,6,47,1,0,6,0,45,5,46,18,43,45,0,44,24,47,0,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,250.2,250_2,30304.5,250_2t.mp4,1.366,0.004,1,50.177,26,17,25,24,40,40,0,48,7,19,7,41,14,0,7,7,0,22,48,24
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,263.1,263_1,28802.0,263_1t.mp4,0.848,0.001,2,49.167,2,1,1,48,2,2,0,0,23,0,23,0,1,24,0,2,24,42,0,2
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,273.1,273_1,9675.0,273_1t.mp4,0.945,0.003,3,78.594,0,0,0,48,0,0,0,0,48,0,48,0,48,48,0,48,48,48,0,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,243.1,243_1,7726.5,243_1t.mp4,0.943,0.003,4,220.915,0,0,24,48,0,0,0,0,48,0,48,0,48,48,0,48,48,48,24,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,276.2,276_2,130944.0,276_2t.mp4,0.85,0.003,5,55.346,36,33,23,24,46,48,33,44,5,33,0,48,0,0,38,4,3,0,44,7
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,289.2,289_2,822.5,289_2t.mp4,0.972,0.0,6,48.123,24,19,39,48,24,41,2,28,23,5,7,41,8,23,8,7,10,11,35,6
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,237.2,237_2,65673.5,237_2t.mp4,1.11,0.004,7,73.174,24,21,17,17,44,34,23,15,6,18,6,11,5,6,31,17,14,24,48,7
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,289.1,289_1,822.5,289_1t.mp4,1.155,0.003,8,43.892,8,7,26,44,24,42,24,43,7,11,5,41,7,6,4,9,8,4,43,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,263.2,263_2,28802.0,263_2t.mp4,1.008,0.004,9,56.136,48,23,46,0,48,48,48,1,0,47,0,0,26,27,48,0,0,0,48,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,245.2,245_2,5958.0,245_2t.mp4,1.218,0.003,10,42.249,0,0,0,48,0,0,0,0,23,1,48,0,48,48,0,29,26,48,24,0
d701b42f60301cb5771c8fb62f589ba9e73e72cc60944d576348034a,282.1,282_1,2843.5,282_1t.mp4,0.874,0.001,11,87.306,0,0,1,48,2,0,0,1,48,0,48,1,48,42,1,46,25,48,24,2
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,288.1,288_1,15744.5,288_1t.mp4,3.836,3.839,0,84.967,28,25,24,20,27,26,23,26,27,25,27,23,24,23,25,25,27,24,27,26
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,286.2,286_2,3532.5,286_2t.mp4,3.627,0.011,1,62.087,13,29,32,26,21,12,24,22,15,26,13,34,32,30,29,35,37,26,15,17
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,249.1,249_1,1562.5,249_1t.mp4,4.07,0.001,2,45.726,28,36,34,19,29,23,29,27,21,23,22,32,25,24,28,24,14,23,33,31
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,277.2,277_2,3331.0,277_2t.mp4,4.74,0.009,3,42.454,19,14,15,31,17,37,36,27,29,13,23,18,16,11,10,9,26,18,18,17
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,241.1,241_1,80954.5,241_1t.mp4,6.502,0.001,4,39.885,35,27,26,15,22,22,19,18,22,22,20,17,28,23,31,15,19,28,32,28
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,247.2,247_2,3.5,247_2t.mp4,5.55,0.019,5,37.854,17,29,30,25,16,29,20,22,18,29,17,18,27,17,23,27,12,24,25,21
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,241.2,241_2,80954.5,241_2t.mp4,5.267,0.002,6,47.413,26,22,29,29,19,29,23,17,23,22,33,31,22,27,25,21,30,24,25,27
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,281.1,281_1,1803.0,281_1t.mp4,5.644,0.022,7,36.187,28,28,27,30,22,24,31,32,25,28,21,25,23,22,19,31,17,20,27,18
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,277.1,277_1,3331.0,277_1t.mp4,4.461,0.001,8,36.537,22,32,22,28,23,32,17,21,29,28,17,18,23,30,16,22,20,21,23,22
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,249.2,249_2,1562.5,249_2t.mp4,5.71,0.009,9,37.619,31,27,28,22,25,27,19,18,19,18,17,31,27,25,28,20,18,22,25,34
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,256.2,256_2,2983.0,256_2t.mp4,5.454,0.001,10,34.543,31,18,33,20,27,30,21,18,27,30,30,20,27,20,25,29,31,20,23,23
04111ad2ec8c155191c360ec1a4b18622e12c027edaf5557063e25da,266.2,266_2,6559.0,266_2t.mp4,3.656,0.024,11,36.699,22,32,30,21,26,23,25,32,19,21,17,27,13,28,29,11,13,16,21,28
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,254.1,254_1,130884.0,254_1t.mp4,0.415,0.416,0,49.748,1,0,0,41,0,0,0,0,39,0,31,0,20,26,0,36,23,36,22,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,282.2,282_2,2843.5,282_2t.mp4,0.397,0.001,1,45.602,4,14,0,23,0,18,0,26,13,0,12,17,11,15,12,15,11,15,25,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,284.2,284_2,1116.5,284_2t.mp4,0.497,0.0,2,79.265,12,15,0,13,0,17,0,18,10,5,17,17,19,13,20,17,10,16,19,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,256.1,256_1,2983.0,256_1t.mp4,0.4,0.001,3,52.597,18,13,1,12,9,23,12,5,0,4,1,8,5,1,19,0,0,0,21,1
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,281.2,281_2,1803.0,281_2t.mp4,0.523,0.0,4,74.649,1,13,1,14,2,8,7,10,12,0,14,17,22,23,15,14,22,22,31,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,273.2,273_2,9675.0,273_2t.mp4,0.49,0.001,5,453.285,0,1,1,34,0,3,1,11,8,0,19,10,15,14,11,26,37,25,11,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,244.2,244_2,139.0,244_2t.mp4,0.513,0.001,6,77.078,39,9,29,0,14,37,17,37,1,34,0,27,1,9,11,4,0,10,14,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,272.2,272_2,81899.0,272_2t.mp4,0.577,0.001,7,47.161,4,13,0,20,8,9,1,20,15,9,9,31,13,18,10,13,12,15,20,7
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,268.1,268_1,61381.5,268_1t.mp4,0.549,0.001,8,62.044,0,1,1,28,0,0,0,0,48,0,40,0,14,24,1,48,25,42,29,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,240.1,240_1,36159.0,240_1t.mp4,0.509,0.001,9,44.646,7,0,0,1,21,35,0,7,0,12,0,14,3,0,9,0,0,2,11,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,242.1,242_1,1283.5,242_1t.mp4,0.543,0.002,10,59.009,22,6,1,0,2,35,1,36,0,0,0,40,0,9,0,0,0,3,40,0
f2a854e1ae0252af642de5864b2340267c38db8f153e8b8e9e2b58dd,252.2,252_2,310.0,252_2t.mp4,0.697,0.001,11,59.346,15,29,15,4,7,18,11,19,4,10,3,46,3,3,12,2,3,7,13,3
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,264.1,264_1,24145.0,264_1t.mp4,1.268,1.273,0,65.126,0,6,0,31,0,0,0,0,48,0,48,0,41,30,0,48,27,41,14,10
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,244.1,244_1,139.0,244_1t.mp4,1.285,0.002,1,72.741,0,35,0,35,0,7,0,36,15,0,33,33,29,0,0,35,15,41,0,14
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,265.1,265_1,1588.0,265_1t.mp4,1.291,0.002,2,54.01,32,40,27,23,18,34,34,0,29,13,7,0,36,0,0,27,0,6,41,12
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,254.2,254_2,130884.0,254_2t.mp4,1.606,0.002,3,50.303,0,41,0,40,0,0,0,0,38,0,41,0,41,24,0,48,13,48,41,32
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,277.1,277_1,3331.0,277_1t.mp4,1.817,0.003,4,48.719,0,24,0,41,0,0,0,7,36,0,36,32,37,6,0,48,24,48,41,15
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,285.2,285_2,2300.5,285_2t.mp4,1.503,0.003,5,53.639,0,41,0,41,0,0,0,0,36,0,41,0,41,7,0,30,24,41,32,36
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,242.1,242_1,1283.5,242_1t.mp4,1.452,0.002,6,59.903,0,40,0,41,0,0,0,0,33,0,41,0,35,0,0,41,24,41,40,35
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,257.2,257_2,30.0,257_2t.mp4,1.369,0.002,7,47.046,0,0,0,41,0,0,0,0,24,0,30,24,14,0,0,38,23,30,6,0
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,289.2,289_2,822.5,289_2t.mp4,1.46,0.001,8,55.793,7,24,0,41,0,0,0,28,24,0,32,24,7,0,0,16,24,34,7,0
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,287.1,287_1,1030.5,287_1t.mp4,1.485,0.002,9,56.732,41,24,35,0,48,48,32,7,7,48,0,0,24,0,0,0,0,0,48,7
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,250.1,250_1,30304.5,250_1t.mp4,1.696,0.002,10,49.01,0,25,0,40,0,0,0,7,48,0,48,0,31,7,0,48,41,48,41,25
b9ce0d10e95e1325c638d57a0fbb4d5593913ca9eae745d423a3e787,239.2,239_2,94819.0,239_2t.mp4,2.368,0.002,11,52.089,0,41,0,41,0,0,0,0,48,0,41,0,42,0,0,41,24,48,42,48
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,283.1,283_1,57518.0,283_1t.mp4,1.202,1.203,0,84.038,7,9,0,0,41,48,16,12,0,0,0,0,7,0,17,0,0,15,0,0
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,250.1,250_1,30304.5,250_1t.mp4,1.088,0.0,1,90.563,0,0,0,41,0,0,0,0,48,0,48,0,0,41,0,48,48,41,47,0
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,279.1,279_1,269.5,279_1t.mp4,1.068,0.001,2,58.978,0,0,0,41,0,0,0,0,24,0,35,0,0,7,0,31,16,41,0,0
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,241.2,241_2,80954.5,241_2t.mp4,1.272,0.001,3,62.916,0,0,0,40,0,0,0,0,48,0,41,0,0,24,0,48,45,0,24,0
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,270.2,270_2,5322.5,270_2t.mp4,1.08,0.001,4,71.387,0,34,0,24,0,0,0,0,0,0,24,0,0,0,0,24,14,47,0,0
1991ea0ab3a5c0741c79ab2a21565bc87268955a7ebb54fa7a25938f,254.2,254_2,130884.0,254_2t.mp4,1.124,0.002,5,68.68,0,48,0,48,0,0,0,0,24,0,24,0,48,0,0,48,13,48,48,0
